Identifier,Database source,Country,ISO,Reg,Inc,Calendar year (nearest),Problem 1: Data Not Credible,Problem 2: Cannot Exclude Resource Revenue Tax Categories,Problem 3: Data is of Questionable Analytical Comparability,Problem 4: Cannot Exclude Resource Revenue from Sub-Components of Total Tax Revenue,"Treat with Caution 1: Un-excluded Resource Revenue are Marginal, but Non-Negligible",Treat With Caution 2: Data of somewhat questionable quality,Revenue including social contributions,Revenue excluding social contributions,Revenue excluding Grants (including social contributions),Revenue excluding grants and social contributions,Total Resource Revenue,Total Non-Resource Revenue excluding grants including social contributions,Taxes including social contributions,Taxes excluding social contributions,Resource taxes,Non-Resource tax including social contributions,Non-resource tax excluding social contributions,Direct taxes including social contributions and resource revenue,"Direct taxes including social contributions, excluding resource revenue","Direct taxes excluding social security, including resource revenue",Direct taxes excluding social contributions and resource revenue,"Taxes on income, profits, & capital gains ","Resource Component of Taxes on income, profits, and capital gains","Non-resource component of taxes on income, profits, and capital gains",Individuals ,Corporations and other enterprises ,Resource Component of Corporations and other enterprises,Non-resource component of Corporations and other enterprises,Taxes on payroll and workforce,Taxes on property,Indirect,Resource Component of Indirect,Non-Resource Component of Indirect Tax,"Taxes on goods and services,                Total","Taxes on goods and services, of which Taxes on Sales","Taxes on goods and services, of which Excises","Taxes on international trade and transactions, Total",Taxes on international trade and transactions Of which Import,Taxes on international trade and transactions Of which Export,Other taxes,Consolidated Non-Tax Revenue,Non-Resource Component of Non-Tax,Resources Component of Non-Tax,Social contributions,Grants,,TotRev,TotTax,TotNonTax,Direct,Income,Indiv,Corp,Indirect,GS,Trade,Prob1,Prob2,Prob3,Prob4,twc1,twc2
SWE1993,OECD Tax Statistics,Sweden,SWE,2,4,1993,,,,,,,,,0.571304608568474,0.450250592058159,,,0.443571196905999,0.322517180395685,0,0.443571196905999,0.322517180395685,0.322547777716583,0.322547777716583,0.201493761206269,0.201493761206269,0.181520442070092,0,0.181520442070092,0.161804140429464,0.0197163016406283,0,0.0197163016406283,0.00574862465042561,0.0142246944857508,0.121023419189416,0,0.121023419189416,0.116890945028853,0.0748979579348032,0.0346661526316756,0.00386076995098309,0.00386076995098309,0,0.000271704209579409,0.127733411662475,,,0.121054016510314,,,0.450250592058159,0.322517180395685,0.127733411662475,0.201493761206269,0.181520442070092,0.161804140429464,0.0197163016406283,0.121023419189416,0.116890945028853,0.00386076995098309,,,,,,
SWE1994,OECD Tax Statistics,Sweden,SWE,2,4,1994,,,,,,,,,0.570380582769157,0.449199451969984,,,0.445926176458786,0.324745045659614,0,0.445926176458786,0.324745045659614,0.330486176000183,0.330486176000183,0.209305045201011,0.209305045201011,0.189187872256267,0,0.189187872256267,0.163755496064617,0.0240875242916024,0,0.0240875242916024,0.00581565325063201,0.0143015196941121,0.115440000458603,0,0.115440000458603,0.111423788859398,0.0710799516174338,0.0349455122876814,0.00359659029023807,0.00359659029023807,0,0.000419621308966253,0.124454406310371,,,0.121181130799172,,,0.449199451969984,0.324745045659614,0.124454406310371,0.209305045201011,0.189187872256267,0.163755496064617,0.0240875242916024,0.115440000458603,0.111423788859398,0.00359659029023807,,,,,,
SWE1995,OECD Tax Statistics,Sweden,SWE,2,4,1995,,,,,,,,,0.565096944084606,0.438978317653805,,,0.456186158126102,0.3300675316953,0,0.456186158126102,0.3300675316953,0.32705196542717,0.32705196542717,0.200933338996369,0.200933338996369,0.179134192698932,0,0.179134192698932,0.15269436598781,0.0264398267111215,0,0.0264398267111215,0.00945019006562042,0.0123489562318163,0.129134192698932,0,0.129134192698932,0.125780967954299,0.0884267026269405,0.0329402832933381,0.00258977680562339,0.00258977680562339,0,0.00076344793900911,0.108910785958504,,,0.126118626430801,,,0.438978317653805,0.3300675316953,0.108910785958504,0.200933338996369,0.179134192698932,0.15269436598781,0.0264398267111215,0.129134192698932,0.125780967954299,0.00258977680562339,,,,,,
SWE1996,OECD Tax Statistics,Sweden,SWE,2,4,1996,,,,,,,,,0.583493527533216,0.447923168894893,,,0.473720904954892,0.338150546316569,0,0.473720904954892,0.338150546316569,0.349191782736293,0.349191782736293,0.213621424097969,0.213621424097969,0.185342877698586,0,0.185342877698586,0.160017701588485,0.0252796281631238,0,0.0252796281631238,0.0110924778600746,0.0171860685393084,0.124529122218599,0,0.124529122218599,0.122239820292646,0.0817828915700067,0.0347572242667039,0.00177740511275705,0.00177740511275705,0,0.000511896813196482,0.109772622578324,,,0.135570358638323,,,0.447923168894893,0.338150546316569,0.109772622578324,0.213621424097969,0.185342877698586,0.160017701588485,0.0252796281631238,0.124529122218599,0.122239820292646,0.00177740511275705,,,,,,
SWE1997,OECD Tax Statistics,Sweden,SWE,2,4,1997,,,,,,,,,0.576931152996642,0.441503818230441,,,0.483213157295247,0.347785822529045,0,0.483213157295247,0.347785822529045,0.358907223438289,0.358907223438289,0.223479888672088,0.223479888672088,0.190158771034934,0,0.190158771034934,0.161904856234462,0.0282103344789675,0,0.0282103344789675,0.015006487525133,0.0183146301120212,0.124305933856957,0,0.124305933856957,0.121937739567961,0.0828783811891485,0.0321692105028575,0.00188583936689678,0.00188583936689678,0,0.000482354922100175,0.0937179957013956,,,0.135427334766201,,,0.441503818230441,0.347785822529045,0.0937179957013956,0.223479888672088,0.190158771034934,0.161904856234462,0.0282103344789675,0.124305933856957,0.121937739567961,0.00188583936689678,,,,,,
SWE1998,OECD Tax Statistics,Sweden,SWE,2,4,1998,,,,,,,,,0.581269565873345,0.448113661222796,,,0.484256308226153,0.351100403575604,0,0.484256308226153,0.351100403575604,0.361299173990118,0.361299173990118,0.228143269339569,0.228143269339569,0.188648493192019,0,0.188648493192019,0.16240193489986,0.0262465582921586,0,0.0262465582921586,0.0221457398257459,0.0173490363218044,0.121396107569871,0,0.121396107569871,0.120608286500962,0.0834755591596575,0.0325995737939879,0.000176800060347754,0.000176800060347754,0,0.000611021008561838,0.0970132576471919,,,0.133155904650549,,,0.448113661222796,0.351100403575604,0.097013257647192,0.228143269339569,0.188648493192019,0.16240193489986,0.0262465582921586,0.121396107569871,0.120608286500962,0.000176800060347754,,,,,,
SWE1999,OECD Tax Statistics,Sweden,SWE,2,4,1999,,,,,,,,,0.573506714033559,0.456771901601984,,,0.488038072256854,0.371303259825279,0,0.488038072256854,0.371303259825279,0.366431172777443,0.366431172777443,0.249696360345868,0.249696360345868,0.197319748866099,0,0.197319748866099,0.169196326831557,0.0281234220345421,0,0.0281234220345421,0.0351426592488326,0.0172339522309359,0.120182317849722,0,0.120182317849722,0.119581294546105,0.0834761042965346,0.0315888017516813,0.000163549835779878,0.000163549835779878,0,0.000437473467837433,0.0854686417767053,,,0.116734812431575,,,0.456771901601984,0.371303259825279,0.0854686417767053,0.249696360345868,0.197319748866099,0.169196326831557,0.0281234220345421,0.120182317849722,0.119581294546105,0.000163549835779878,,,,,,
SWE2000,OECD Tax Statistics,Sweden,SWE,2,4,2000,,,,,,,,,0.568290090574535,0.439276968189686,,,0.489536356265439,0.360523233880589,0,0.489536356265439,0.360523233880589,0.366944933539465,0.366944933539465,0.237931811154615,0.237931811154615,0.200107447192862,0,0.200107447192862,0.162803440656035,0.0373040065368264,0,0.0373040065368264,0.0210662601455242,0.0167581038162295,0.12114225285251,0,0.12114225285251,0.120516344586533,0.0825337268312356,0.029534278428473,0.00000441403821270732,0.00000441403821270732,0,0.000621494227763868,0.0787536137390983,,,0.129013122384849,,,0.439276968189686,0.360523233880589,0.0787537343090961,0.237931811154615,0.200107447192862,0.162803440656035,0.0373040065368264,0.12114225285251,0.120516344586533,0.00000441403821270732,,,,,,
SWE2001,OECD Tax Statistics,Sweden,SWE,2,4,2001,,,,,,,,,0.544776908394636,0.411362648448629,,,0.467921672390068,0.334507412444061,0,0.467921672390068,0.334507412444061,0.346308628280195,0.346308628280195,0.212894368334187,0.212894368334187,0.177420260438314,0,0.177420260438314,0.15040378107686,0.027016479361454,0,0.027016479361454,0.020647836877,0.0148262710188731,0.120270218672951,0,0.120270218672951,0.119496757232268,0.0824342036132084,0.0296719671687926,0.00000299984262326835,0.00000299984262326835,0,0.000770461598059827,0.076855236004568,,,0.133414259946008,,,0.411362648448629,0.334507412444061,0.0768552360045679,0.212894368334187,0.177420260438314,0.15040378107686,0.027016479361454,0.120270218672951,0.119496757232268,0.00000299984262326835,,,,,,
SWE2002,OECD Tax Statistics,Sweden,SWE,2,4,2002,,,,,,,,,0.527725419085716,0.396701217566579,,,0.451266433063022,0.320242231543885,0,0.451266433063022,0.320242231543885,0.328330703768269,0.328330703768269,0.197306502249132,0.197306502249132,0.161210233551761,0,0.161210233551761,0.139482511634785,0.0217277219169767,0,0.0217277219169767,0.0215586922346569,0.0145375764627142,0.121713010335113,0,0.121713010335113,0.121070063582735,0.0834698900337759,0.0302692775538157,0.0000017907450931561,0.0000017907450931561,0,0.000641156007284387,0.0764589241521005,,,0.131024201519137,,,0.396701217566579,0.320242231543885,0.0764589860226937,0.197306502249132,0.161210233551761,0.139482511634785,0.0217277219169767,0.121713010335113,0.121070063582735,0.0000017907450931561,,,,,,
SWE2003,OECD Tax Statistics,Sweden,SWE,2,4,2003,,,,,,,,,0.530562288744888,0.403043653849745,,,0.454080195335114,0.326561560439971,0,0.454080195335114,0.326561560439971,0.331493355991709,0.331493355991709,0.203974721096566,0.203974721096566,0.167110448747876,0,0.167110448747876,0.144062237576799,0.023048211171077,0,0.023048211171077,0.0224496872023754,0.0144145851463146,0.121377650376291,0,0.121377650376291,0.120997525257241,0.0837155771349605,0.0300616004033689,0.00000475377691460158,0.00000475377691460158,0,0.000375371342135241,0.0764820934097742,,,0.127518634895143,,,0.403043653849745,0.326561560439971,0.0764820934097743,0.203974721096566,0.167110448747876,0.144062237576799,0.023048211171077,0.121377650376291,0.120997525257241,0.00000475377691460158,,,,,,
SWE2004,OECD Tax Statistics,Sweden,SWE,2,4,2004,,,,,,,,,0.531067476614191,0.406243078370979,,,0.455871327429843,0.33104692918663,0,0.455871327429843,0.33104692918663,0.334847530943418,0.334847530943418,0.210023132700205,0.210023132700205,0.173745296814397,0,0.173745296814397,0.145126507243897,0.0286187892140087,0,0.0286187892140087,0.0217728756702031,0.0145049602156058,0.11974740189368,0,0.11974740189368,0.119270382728725,0.0834067865189368,0.0287864119895049,0.000000814581907369382,0.000000814581907369382,0,0.000476204583048141,0.0751961238734885,,,0.124824398243212,,,0.406243078370979,0.33104692918663,0.0751961491843486,0.210023132700205,0.173745296814397,0.145126507243897,0.0286187892140087,0.11974740189368,0.119270382728725,0.000000814581907369382,,,,,,
SWE2005,OECD Tax Statistics,Sweden,SWE,2,4,2005,,,,,,,,,0.54501659586909,0.420601483481521,,,0.465542476138064,0.341127363750494,0,0.465542476138064,0.341127363750494,0.342047211034103,0.342047211034103,0.217632098646534,0.217632098646534,0.18215655046692,0,0.18215655046692,0.147076693896504,0.0350798565704164,0,0.0350798565704164,0.0216773766488383,0.0137981715307754,0.122006950315579,0,0.122006950315579,0.121542991727862,0.0853937513543261,0.0284073902350938,0.00000057784580459869,0.00000057784580459869,0,0.000463380741912738,0.0794741279859666,,,0.124415112387569,,,0.420601483481521,0.341127363750494,0.0794741197310266,0.217632098646534,0.18215655046692,0.147076693896504,0.0350798565704164,0.122006950315579,0.121542991727862,0.00000057784580459869,,,,,,
SWE2006,OECD Tax Statistics,Sweden,SWE,2,4,2006,,,,,,,,,0.535333066587503,0.418270963318146,,,0.459115084476683,0.342052981207326,0,0.459115084476683,0.342052981207326,0.337366430682654,0.337366430682654,0.220304327413297,0.220304327413297,0.181081834608981,0,0.181081834608981,0.146469928172232,0.0346119061140726,0,0.0346119061140726,0.0256723895478658,0.0135501032564503,0.120230764614014,0,0.120230764614014,0.11984048717684,0.0851276201324264,0.0268088097112691,0.000000305251881203454,0.000000305251881203454,0,0.0003899721852937,0.0762179879189953,,,0.117062103269357,,,0.418270963318146,0.342052981207326,0.07621798211082,0.220304327413297,0.181081834608981,0.146469928172232,0.0346119061140726,0.120230764614014,0.11984048717684,0.000000305251881203454,,,,,,
SWE2007,OECD Tax Statistics,Sweden,SWE,2,4,2007,,,,,,,,,0.529902185286847,0.412930314068637,,,0.449005417873554,0.332033546655343,0,0.449005417873554,0.332033546655343,0.32739982256866,0.32739982256866,0.21042795135045,0.21042795135045,0.173998943601098,0,0.173998943601098,0.138838250557316,0.0351606930437816,0,0.0351606930437816,0.025441139806797,0.0109878679425547,0.120059158945118,0,0.120059158945118,0.119522812817519,0.0857086844300208,0.0257253223336012,0.000000155896938172002,0.000000155896938172002,0,0.000536190230660742,0.0808967674132937,,,0.11697187121821,,,0.412930314068637,0.332033546655343,0.0808967674132937,0.21042795135045,0.173998943601098,0.138838250557316,0.0351606930437816,0.120059158945118,0.119522812817519,0.000000155896938172002,,,,,,
SWE2008,OECD Tax Statistics,Sweden,SWE,2,4,2008,,,,,,,,,0.52289467469595,0.413706420179478,,,0.439227442732318,0.330039188215846,0,0.439227442732318,0.330039188215846,0.315405548470894,0.315405548470894,0.206217293954422,0.206217293954422,0.159214221572795,0,0.159214221572795,0.130986652792537,0.0282275690754516,0,0.0282275690754516,0.0367841005431574,0.0102189718384697,0.12228341598772,0,0.12228341598772,0.121807417640808,0.0878213655685441,0.0254609638091864,0,0,0,0.000475998346912268,0.0836672319636321,,,0.109188254516472,,,0.413706420179478,0.330039188215846,0.0836672319636321,0.206217293954422,0.159214221572795,0.130986652792537,0.0282275690754516,0.12228341598772,0.121807417640808,0,,,,,,
SWE2009,OECD Tax Statistics,Sweden,SWE,2,4,2009,,,,,,,,,0.523803789558189,0.416276277098139,,,0.439721353135615,0.332193840675564,0,0.439721353135615,0.332193840675564,0.310430971169314,0.310430971169314,0.202903458709263,0.202903458709263,0.155198501448985,0,0.155198501448985,0.126907566952814,0.0282909341920809,0,0.0282909341920809,0.0372784464696778,0.0104265107906012,0.127841636485825,0,0.127841636485825,0.127236501941609,0.0921679143441863,0.0271164594299546,0,0,0,0.000605134544216074,0.0840824364225743,,,0.10752751246005,,,0.416276277098139,0.332193840675564,0.0840824364225743,0.202903458709263,0.155198501448985,0.126907566952814,0.0282909341920809,0.127841636485825,0.127236501941609,0,,,,,,
SWE2010,OECD Tax Statistics,Sweden,SWE,2,4,2010,,,,,,,,,0.520122216256296,0.412443563476033,,,0.430626686723542,0.322948033943278,0,0.430626686723542,0.322948033943278,0.301923149781676,0.301923149781676,0.194244497001412,0.194244497001412,0.153328612297194,0,0.153328612297194,0.120430712871343,0.0328978994258506,0,0.0328978994258506,0.0305440847843318,0.0103717999198861,0.127165906437234,0,0.127165906437234,0.126762207278998,0.0928085875243964,0.0260230179631192,0,0,0,0.000403699158236245,0.0894955295327543,,,0.107678652780264,,,0.412443563476033,0.322948033943278,0.0894955295327544,0.194244497001412,0.153328612297194,0.120430712871343,0.0328978994258506,0.127165906437234,0.126762207278998,0,,,,,,
SWE2011,OECD Tax Statistics,Sweden,SWE,2,4,2011,,,,,,,,,0.513604789174584,0.416762427459539,,,0.422918613567869,0.326076251852824,0,0.422918613567869,0.326076251852824,0.297251673968572,0.297251673968572,0.200409312253527,0.200409312253527,0.147936553828988,0,0.147936553828988,0.117020184161156,0.0309163696678317,0,0.0309163696678317,0.0424827103468268,0.00999004807771196,0.124190559211066,0,0.124190559211066,0.123710941644925,0.0915358055888289,0.0245351265390064,0,0,0,0.000479617566141039,0.0906861756067145,,,0.0968423617150452,,,0.416762427459539,0.326076251852824,0.0906861756067145,0.200409312253527,0.147936553828988,0.117020184161156,0.0309163696678317,0.124190559211066,0.123710941644925,0,,,,,,
SWE2012,OECD Tax Statistics,Sweden,SWE,2,4,2012,,,,,,,,,0.516690458098133,0.416884969876248,,,0.423464645570994,0.32365915734911,0,0.423464645570994,0.32365915734911,0.298545856762918,0.298545856762918,0.198740368541033,0.198740368541033,0.145037535280069,0,0.145037535280069,0.119302515740339,0.0257350195397308,0,0.0257350195397308,0.0435100664893617,0.0101927667716023,0.12356319718845,0,0.12356319718845,0.123074041467651,0.0904641673903604,0.0243629095201911,0,0,0,0.000489155720798958,0.0932258125271385,,,0.0998054882218845,,,0.416884969876248,0.32365915734911,0.0932258125271385,0.198740368541033,0.145037535280069,0.119302515740339,0.0257350195397308,0.12356319718845,0.123074041467651,0,,,,,,
SWE2013,OECD Tax Statistics,Sweden,SWE,2,4,2013,,,,,,,,,0.519235129880107,0.421200648473386,,,0.427916498720537,0.329882017313816,0,0.427916498720537,0.329882017313816,0.303104123156963,0.303104123156963,0.205069641750242,0.205069641750242,0.148417520172079,0,0.148417520172079,0.12263622232465,0.0257812978474286,0,0.0257812978474286,0.045985345243204,0.0106667763349598,0.123494130892022,0,0.123494130892022,0.123015688393704,0.0912271333661809,0.0234396895910485,0,0,0,0.00047844249831789,0.09131863115957,,,0.098034481406721,,,0.421200648473386,0.329882017313816,0.09131863115957,0.205069641750242,0.148417520172079,0.12263622232465,0.0257812978474286,0.123494130892022,0.123015688393704,0,,,,,,
