Identifier,Database source,Country,ISO,Reg,Inc,Calendar year (nearest),Problem 1: Data Not Credible,Problem 2: Cannot Exclude Resource Revenue Tax Categories,Problem 3: Data is of Questionable Analytical Comparability,Problem 4: Cannot Exclude Resource Revenue from Sub-Components of Total Tax Revenue,"Treat with Caution 1: Un-excluded Resource Revenue are Marginal, but Non-Negligible",Treat With Caution 2: Data of somewhat questionable quality,Revenue including social contributions,Revenue excluding social contributions,Revenue excluding Grants (including social contributions),Revenue excluding grants and social contributions,Total Resource Revenue,Total Non-Resource Revenue including social contributions,Taxes including social contributions,Taxes excluding social contributions,Resource taxes,Non-Resource tax including social contributions,Non-resource tax excluding social contributions,Direct taxes including social contributions and resource revenue,"Direct taxes including social contributions, excluding resource revenue","Direct taxes excluding social contributions, including resource revenue",Direct taxes excluding social contributions and resource revenue,"Taxes on income, profits, and capital gains ","Resource Component of Taxes on income, profits, and capital gains","Non-resource component of taxes on income, profits, and capital gains",Individuals ,Corporations and other enterprises ,Resource Component of Corporations and other enterprises,Non-resource component of Corporations and other enterprises,Taxes on payroll and workforce,Taxes on property,Indirect,Resource Component of Indirect,Non-Resource Component of Indirect Tax,"Taxes on goods and services,                Total","Taxes on goods and services, of which Taxes on Sales","Taxes on goods and services, of which Excises","Taxes on international trade and transactions, Total",Taxes on international trade and transactions Of which Import,Taxes on international trade and transactions Of which Export,Other taxes,Consolidated Non-Tax Revenue,Non-Resource Component of Non-Tax,Resources Component of Non-Tax,Social contributions,Grants,..,TotRev,TotTax,TotNonTax,Direct,Income,Indiv,Corp,Indirect,GS,Trade,Prob1,Prob2,Prob3,Prob4,twc1,twc2
IND1997,GFS,India,IND,6,2,1997,,,,,,,0.118187299112055,0.118138965170307,0.117539878681806,0.117491544740059,,,0.0885814878459216,0.0885331539041741,0,0.0885814878459216,0.0885331539041741,0.0245046724930266,0.0245046724930266,0.0244563385512791,0.0244563385512791,0.0243653944240438,0,0.0243653944240438,0.0108757728660883,0.0127232741920918,0,0.0127232741920918,0,0.0000909441272352858,0.064076815352895,0,0.064076815352895,0.0322609981976528,0.000119562908533103,0.0305654943989865,0.0255616594822926,0.0253409768798405,0.000167896850280528,0.00625415767294965,0.0289520311067074,,,0.0000483339417474246,0.000647420430248398,,0.117491544740059,0.0885331539041741,0.0289583908358847,0.0244563385512791,0.0243653944240438,0.0108757728660883,0.0127232741920918,0.064076815352895,0.0322609981976528,0.0255616594822926,,,,,,
IND1998,GFS,India,IND,6,2,1998,,,,,,,0.108556830570186,0.108480307511792,0.108009524348195,0.107933001289802,,,0.0798096683002676,0.0797331452418739,0,0.0798096683002676,0.0797331452418739,0.0257045389263926,0.0257045389263926,0.0256280158679988,0.0256280158679988,0.0255259851234738,0,0.0255259851234738,0.0112233818977497,0.0136016963720307,0,0.0136016963720307,0,0.000102030744524997,0.054105129373875,0,0.054105129373875,0.0313350833824079,0.000103694289272687,0.0295772710990153,0.0225510125996879,0.0223053624919457,0.000153046116787495,0.000219033391779205,0.0281998560479278,,,0.0000765230583937477,0.000547306221990065,,0.107933001289802,0.0797331452418739,0.0281998560479278,0.0256280158679988,0.0255259851234738,0.0112233818977497,0.0136016963720307,0.054105129373875,0.0313350833824079,0.0225510125996879,,,,,,
IND1999,GFS,India,IND,6,2,1999,,,,,,,0.115563013746027,0.11549134262257,0.115015841789702,0.114944170666245,,,0.0849658697167261,0.0848941985932688,0,0.0849658697167261,0.0848941985932688,0.0285962839758196,0.0285962839758196,0.0285246128523624,0.0285246128523624,0.028450470310855,0,0.028450470310855,0.012680846015827,0.0151705525596477,0,0.0151705525596477,0,0.0000741425415074662,0.0563695857409064,0,0.0563695857409064,0.0323024224839729,0.000108248110600901,0.0306436066886458,0.023932718115,0.0237785016286645,0.00015421648633553,0.000134445141933539,0.030049972072976,,,0.0000716711234572173,0.0005471719563251,,0.114944170666245,0.0848941985932688,0.030049972072976,0.0285246128523624,0.028450470310855,0.012680846015827,0.0151705525596477,0.0563695857409064,0.0323024224839729,0.023932718115,,,,,,
IND2000,GFS,India,IND,6,2,2000,,,,,,,0.115391062696879,0.115333195861327,0.115017224568789,0.114959357733237,,,0.0866408899000787,0.0865830230645266,0,0.0866408899000787,0.0865830230645266,0.0313009061670891,0.0313009061670891,0.031243039331537,0.031243039331537,0.0311723131991956,0,0.0311723131991956,0.0145879536863241,0.0163937663640292,0,0.0163937663640292,0,0.0000707261323414529,0.0553399837329896,0,0.0553399837329896,0.0333689566471772,0.000149718955476063,0.0315185956913089,0.0218341674271257,0.0216651595264656,0.000169007900660095,0.000136859658686708,0.0283763346687101,,,0.0000578668355520978,0.000373838128090537,,0.114959357733237,0.0865830230645266,0.0283763346687101,0.031243039331537,0.0311723131991956,0.0145879536863241,0.0163937663640292,0.0553399837329896,0.0333689566471772,0.0218341674271257,,,,,,
IND2001,GFS,India,IND,6,2,2001,,,,,,,0.109241482355588,0.108821250973642,0.108497800152387,0.108077568770441,,,0.0798223142863813,0.0794020829044356,0,0.0798223142863813,0.0794020829044356,0.0296938041339732,0.0296938041339732,0.0292735727520274,0.0292735727520274,0.0292048076167999,0,0.0292048076167999,0.0135849344927192,0.015539647132982,0,0.015539647132982,0,0.0000687651352274874,0.0501285101524082,0,0.0501285101524082,0.0329253410135217,0.000162998839057748,0.0308394652449546,0.0170928053416078,0.0169922044956268,0.000100600845980954,0.000110363797278683,0.0286754858660056,,,0.000420231381945756,0.000743682203200975,,0.108077568770441,0.0794020829044356,0.0286754858660056,0.0292735727520274,0.0292048076167999,0.0135849344927192,0.015539647132982,0.0501285101524082,0.0329253410135217,0.0170928053416078,,,,,,
IND2002,GFS,India,IND,6,2,2002,,,,,,,0.114679613472553,0.114410720699657,0.11394311537905,0.113674222606154,,,0.0855362892876195,0.0852673965147239,0,0.0855362892876195,0.0852673965147239,0.03297327197952,0.03297327197952,0.0327043792066244,0.0327043792066244,0.0326310448140165,0,0.0326310448140165,0.0145351920316268,0.0182042772875895,0,0.0182042772875895,0,0.0000733343926078932,0.0525630173080995,0,0.0525630173080995,0.0348117573167813,0.000182153168735735,0.0324938385310727,0.0176838396626303,0.0176136594374464,0,0.0000674203286879018,0.0284068260914306,,,0.000268892772895608,0.000736498093502928,,0.113674222606154,0.0852673965147239,0.0284068260914306,0.0327043792066244,0.0326310448140165,0.0145351920316268,0.0182042772875895,0.0525630173080995,0.0348117573167813,0.0176838396626303,,,,,,
IND2003,GFS,India,IND,6,2,2003,,,,,,,0.117248160568544,0.117083107073968,0.116488351411207,0.116323297916631,,,0.0896761326664093,0.0895110791718327,0,0.0896761326664093,0.0895110791718327,0.0371623749825356,0.0371623749825356,0.036997321487959,0.036997321487959,0.0369353824366893,0,0.0369353824366893,0.0145648271354984,0.0223691475954803,0,0.0223691475954803,0,0.0000619390512696978,0.0525137576838736,0,0.0525137576838736,0.0353999274327706,0.000187224859519768,0.0319855372315285,0.017113830251103,0.0170536508319717,0,0,0.0268122187447981,,,0.000165053494576638,0.000759809157336804,,0.116323297916631,0.0895110791718327,0.0268122187447981,0.036997321487959,0.0369353824366893,0.0145648271354984,0.0223691475954803,0.0525137576838736,0.0353999274327706,0.017113830251103,,,,,,
IND2004,GFS,India,IND,6,2,2004,,,,,,,0.119536982490338,0.119254767581372,0.118746780745232,0.118464565836266,,,0.0943408971041358,0.0940586821951693,0,0.0943408971041358,0.0940586821951693,0.0410655077863556,0.0410655077863556,0.0407832928773892,0.0407832928773892,0.0407234571480564,0,0.0407234571480564,0.0151958077977676,0.0255011242331619,0,0.0255011242331619,0,0.0000598357293327699,0.0532753893177802,0,0.0532753893177802,0.035506336727109,0.000211892505420685,0.0306152285015468,0.0177690525906712,0.0177107590193109,0.0000582935713602759,0,0.0244058836410967,,,0.000282214908966415,0.000790201745105962,,0.118464565836266,0.0940586821951693,0.0244058836410967,0.0407832928773892,0.0407234571480564,0.0151958077977676,0.0255011242331619,0.0532753893177802,0.035506336727109,0.0177690525906712,,,,,,
IND2005,GFS,India,IND,6,2,2005,,,,,,,0.122124001149086,0.121901440121472,0.12130550724826,0.121082946220646,,,0.0993602318100358,0.0991376707824211,0,0.0993602318100358,0.0991376707824211,0.0441943385564778,0.0441943385564778,0.0439717775288632,0.0439717775288632,0.0438835112332399,0,0.0438835112332399,0.0164502924024109,0.0274213055884749,0,0.0274213055884749,0,0.0000882662956233184,0.0551658932535579,0,0.0551658932535579,0.0375486446114645,0.000255051688580264,0.0301602683078783,0.0176172486420934,0.0175666173620887,0.000050631280004787,0,0.0219452754382246,,,0.000222561027614625,0.000818493900826048,,0.121082946220646,0.0991376707824211,0.0219452754382246,0.0439717775288632,0.0438835112332399,0.0164502924024109,0.0274213055884749,0.0551658932535579,0.0375486446114645,0.0176172486420934,,,,,,
IND2006,GFS,India,IND,6,2,2006,,,,,,,0.132514309477762,0.132322911044435,0.131925212109979,0.131733813676652,,,0.110446209822046,0.110254811388719,0,0.110446209822046,0.110254811388719,0.0526129145976465,0.0526129145976465,0.0524215161643195,0.0524215161643195,0.052340951860267,0,0.052340951860267,0.0187228182790626,0.0336036972030216,0,0.0336036972030216,0,0.0000805643040524776,0.0578332952243995,0,0.0578332952243995,0.0377308714496406,0.000253102307818044,0.0274249273407772,0.0201007938610932,0.0200402542106491,0.0000605396504440583,0.00000162991366580157,0.0214790022879331,,,0.000191398433326984,0.000589097367782568,,0.131733813676652,0.110254811388719,0.0214790022879331,0.0524215161643195,0.052340951860267,0.0187228182790626,0.0336036972030216,0.0578332952243995,0.0377308714496406,0.0201007938610932,,,,,,
IND2007,GFS,India,IND,6,2,2007,,,,,,,0.142381428849289,0.142225225532324,0.141835619569729,0.141679416252765,,,0.119092697344544,0.118936494027579,0,0.119092697344544,0.118936494027579,0.0627796971781139,0.0627796971781139,0.0627796971781139,0.0626234938611495,0.0625352660569591,0,0.0625352660569591,0.0224220938463112,0.0386822776408687,0,0.0386822776408687,0,0.0000882278041904197,0.0563130001664297,0,0.0563130001664297,0.0354352939289245,0.000218564333108085,0.024823494262185,0.0208777062375052,0.020613022824934,0.000264683412571259,0,0.0227429222251854,,,0.000156203316964402,0.000545809279559823,,0.141679416252765,0.118936494027579,0.0227429222251854,0.0626234938611495,0.0625352660569591,0.0224220938463112,0.0386822776408687,0.0563130001664297,0.0354352939289245,0.0208777062375052,,,,,,
IND2008,GFS,India,IND,6,2,2008,,,,,,,0.125466691296363,0.125178417281521,0.124970426602914,0.124682152588072,,,0.107800094492776,0.107511820477935,0,0.107800094492776,0.107511820477935,0.0571283432148148,0.0571283432148148,0.0571283432148148,0.056840069199973,0.0567464645136997,0,0.0567464645136997,0.0188406517870147,0.0379027932206762,0,0.0379027932206762,0,0.0000936046862733257,0.0506717512779615,0,0.0506717512779615,0.0329316206221603,0.000188807934551319,0.0193287460524399,0.0177401306558012,0.0174241482328785,0.000315982422922669,0,0.0171703321101374,,,0.00028827401484176,0.000496264693449093,,0.124682152588072,0.107511820477935,0.0171703321101374,0.056840069199973,0.0567464645136997,0.0188406517870147,0.0379027932206762,0.0506717512779615,0.0329316206221603,0.0177401306558012,,,,,,
IND2009,GFS,India,IND,6,2,2009,,,,,,,0.11272339656953,0.112397052716728,0.11223851197083,0.111912168118027,,,0.0967362527266075,0.096409908873805,0,0.0967362527266075,0.096409908873805,0.0570851658657297,0.0570851658657297,0.0570851658657297,0.0567588220129272,0.0566671246389609,0,0.0566671246389609,0.0188978407892767,0.0377788549560578,0,0.0377788549560578,0,0.0000916973739662819,0.0396510868608778,0,0.0396510868608778,0.0267881373855134,0.000180616039630555,0.015933113403717,0.0128629494753644,0.0128504452880054,0.0000125041873590384,0,0.0155022592442222,,,0.000326343852802559,0.000484884598700491,,0.111912168118027,0.096409908873805,0.0155022592442222,0.0567588220129272,0.0566671246389609,0.0188978407892767,0.0377788549560578,0.0396510868608778,0.0267881373855134,0.0128629494753644,,,,,,
IND2010,GFS,India,IND,6,2,2010,,,,,,,0.129644327168646,0.129313910885238,0.129301064217921,0.128970647934513,,,0.102213737712163,0.101883321428755,0,0.102213737712163,0.101883321428755,0.0566845064053483,0.0566845064053483,0.0566845064053483,0.0563540901219406,0.0562460496497999,0,0.0562460496497999,0.0178699711720785,0.038371453677487,0,0.038371453677487,0,0.000108040472140717,0.0455292313068144,0,0.0455292313068144,0.0280817870228105,0.000180495675811781,0.0177272446981804,0.0174474442840038,0.0174303582164715,0.0000170860675323608,0,0.0270873265057579,,,0.000330416283407758,0.000343262950725323,,0.128970647934513,0.101883321428755,0.0270873265057579,0.0563540901219406,0.0562460496497999,0.0178699711720785,0.038371453677487,0.0455292313068144,0.0280817870228105,0.0174474442840038,,,,,,
IND2011,GFS,India,IND,6,2,2011,,,,,,,0.114262438561551,0.11397122512316,0.113959902672212,0.113668689233821,,,0.0900864016231866,0.089795188184796,0,0.0900864016231866,0.089795188184796,0.0499590693398219,0.0499590693398219,0.0499590693398219,0.0496678559014313,0.049572634088956,0,0.049572634088956,0.0157497557181208,0.0338188022884938,0,0.0338188022884938,0,0.0000952218124753029,0.0401273322833647,0,0.0401273322833647,0.0247499719769339,0.000159080435823782,0.015623963288085,0.0153773603064308,0.0153623014466696,0.0000150588597612548,0,0.0238735010490251,,,0.000291213438390582,0.000302535889338893,,0.113668689233821,0.089795188184796,0.0238735010490251,0.0496678559014313,0.049572634088956,0.0157497557181208,0.0338188022884938,0.0401273322833647,0.0247499719769339,0.0153773603064308,,,,,,
